site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,17031,2019,40-64,Male,957,114,
UCMC,all_icu_adult,17031,2019,65-74,Female,431,65,
UCMC,all_icu_adult,17031,2019,65-74,Male,476,66,
UCMC,all_icu_adult,17031,2019,75+,Female,435,65,
UCMC,all_icu_adult,17031,2019,75+,Male,337,56,
UCMC,all_icu_adult,17031,2020,18-39,Female,317,26,
UCMC,all_icu_adult,17031,2020,18-39,Male,507,46,
UCMC,all_icu_adult,17031,2020,40-64,Female,776,102,
UCMC,all_icu_adult,17031,2020,40-64,Male,971,127,
UCMC,all_icu_adult,17031,2020,65-74,Female,434,84,
UCMC,all_icu_adult,17031,2020,65-74,Male,539,104,
UCMC,all_icu_adult,17031,2020,75+,Female,435,92,
UCMC,all_icu_adult,17031,2020,75+,Male,356,85,
UCMC,all_icu_adult,17031,2021,18-39,Female,287,20,
UCMC,all_icu_adult,17031,2021,18-39,Male,565,53,
UCMC,all_icu_adult,17031,2021,40-64,Female,804,111,
UCMC,all_icu_adult,17031,2021,40-64,Male,1057,162,
UCMC,all_icu_adult,17031,2021,65-74,Female,476,93,
UCMC,all_icu_adult,17031,2021,65-74,Male,548,93,
UCMC,all_icu_adult,17031,2021,75+,Female,492,122,
UCMC,all_icu_adult,17031,2021,75+,Male,343,59,
UCMC,all_icu_adult,17031,2022,18-39,Female,283,22,
UCMC,all_icu_adult,17031,2022,18-39,Male,408,35,
UCMC,all_icu_adult,17031,2022,40-64,Female,700,96,
UCMC,all_icu_adult,17031,2022,40-64,Male,967,147,
UCMC,all_icu_adult,17031,2022,65-74,Female,457,87,
UCMC,all_icu_adult,17031,2022,65-74,Male,491,83,
UCMC,all_icu_adult,17031,2022,75+,Female,448,111,
UCMC,all_icu_adult,17031,2022,75+,Male,298,86,
UCMC,all_icu_adult,17031,2023,18-39,Female,279,21,
UCMC,all_icu_adult,17031,2023,18-39,Male,435,41,
UCMC,all_icu_adult,17031,2023,40-64,Female,724,95,
UCMC,all_icu_adult,17031,2023,40-64,Male,942,132,
UCMC,all_icu_adult,17031,2023,65-74,Female,452,92,
UCMC,all_icu_adult,17031,2023,65-74,Male,498,82,
UCMC,all_icu_adult,17031,2023,75+,Female,446,120,
UCMC,all_icu_adult,17031,2023,75+,Male,322,63,
UCMC,all_icu_adult,17031,2024,18-39,Female,268,14,
UCMC,all_icu_adult,17031,2024,18-39,Male,457,41,
